age,gender,region_category,membership_category,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,join_year,join_month,join_day,last_visit_hour,last_visit_min,last_visit_sec,churn_risk_score
42,1,1,1,1,3,3,1,13,82.84,37026.46,48,666.98,1,0,0,1,0,2015,3,28,22,7,4,1
60,1,3,3,1,0,1,0,18,43.76,7720.89,13,805.4,0,1,1,4,1,2015,3,28,6,4,59,0
44,0,0,0,1,3,1,2,13,980.19,43539.08,36,606.13,0,1,1,0,0,2016,2,26,1,0,26,1
15,0,3,3,0,1,1,0,13,69.95,24342.93,16,302.46,1,0,1,4,0,2016,6,19,21,19,8,0
21,1,1,0,0,1,3,2,18,322.31,44393.98,6,555.18,1,0,0,1,2,2015,6,22,1,6,13,1
30,0,1,1,0,0,2,0,12,249.91,13364.12,11,441.85,1,1,1,3,0,2016,7,6,1,38,53,0
13,1,1,2,0,1,2,1,13,443.55,43724.37,12,677.72,1,1,1,3,0,2017,2,19,23,22,52,1
44,0,2,4,0,0,1,2,3,81.8,95287.83,16,497.94,1,0,0,1,1,2016,4,9,11,19,20,0
49,1,1,2,1,0,1,0,13,189.65,43976.48,8,604.89,0,1,0,1,0,2015,1,15,0,39,41,1
53,0,0,1,1,0,3,2,18,40.1,48285.38,28,675.62,1,0,1,2,0,2015,1,24,17,33,27,1
48,1,1,1,1,1,2,2,9,410.48,21947.03,27,711.01,0,1,0,1,0,2017,10,26,17,27,44,1
49,1,1,2,0,0,2,0,6,33.24,28082.88,25,559.97,0,1,0,1,2,2016,11,11,22,45,37,1
19,1,0,0,0,3,1,1,8,295.98,43456.66,16,573.24,1,0,0,1,0,2017,7,7,23,14,23,1
60,1,0,3,0,1,0,1,15,317.86,43110.89,8,749.25,1,0,1,4,0,2017,10,26,2,24,2,0
39,0,1,5,1,1,1,0,7,99.49,6481.86,19,1232.9,0,1,1,0,0,2017,1,7,21,21,45,0
31,1,1,0,0,3,3,0,26,143.19,49276.82,28,635.7,0,1,1,3,0,2017,9,22,16,59,23,1
31,0,1,1,0,0,3,2,10,63.66,13374.26,26,670.33,0,1,0,1,0,2015,8,3,17,38,0,1
51,1,1,5,1,3,3,1,12,113.95,4232.03,11,738.12,1,0,0,1,0,2017,3,17,18,17,50,0
20,0,1,5,0,1,3,1,20,293.77,41789.09,8,715.58,1,0,0,1,2,2016,2,5,17,16,6,1
39,1,0,1,1,0,1,2,14,637.56,23592.31,24,625.21,0,1,0,1,0,2015,10,27,21,24,33,1
63,0,0,1,0,0,0,2,10,402.46,43484.31,29,0.0,0,1,0,1,0,2016,12,29,11,11,28,0
20,0,0,3,0,3,0,1,13,764.96,24856.51,8,780.05,1,0,0,1,0,2017,12,17,20,28,27,0
10,0,0,0,0,0,1,0,18,137.42,8403.56,22,687.48,1,0,0,1,2,2016,5,15,7,19,32,1
43,1,2,5,1,3,2,2,12,926.37,21364.21,8,673.24,1,0,0,1,0,2016,12,9,2,27,23,1
50,0,0,3,0,0,3,0,14,482.9,76815.46,1,763.39,1,1,1,3,1,2015,8,5,19,53,46,0
61,0,0,0,1,1,2,1,10,140.73,41299.21,15,588.98,0,1,0,1,0,2015,9,19,6,9,30,1
53,0,1,4,1,3,2,2,8,33.29,12169.58,16,753.97,0,1,1,3,0,2016,3,13,8,56,6,0
21,1,0,2,1,3,0,1,6,64.86,35825.1,8,668.92,0,1,0,1,0,2016,11,7,22,56,6,1
53,0,1,2,1,3,2,0,20,47.71,35434.17,12,675.17,1,0,0,1,0,2016,2,7,20,46,25,1
13,1,2,1,1,3,2,2,11,765.96,12231.7,9,322.05,1,1,0,1,1,2017,11,1,11,50,12,0
15,1,1,3,1,3,2,0,9,639.61,10192.68,28,790.03,1,0,1,3,0,2015,2,26,3,50,46,0
43,0,1,1,1,1,2,1,13,79.89,43586.13,3,838.96,1,1,1,0,1,2016,9,20,18,29,43,0
24,0,0,4,0,1,2,1,17,101.5,32593.2,15,801.18,1,0,0,1,1,2015,4,22,11,10,0,0
47,0,0,4,1,3,1,1,10,156.58,10879.69,7,834.33,1,0,0,1,1,2017,1,27,18,45,24,0
23,0,3,3,1,0,1,1,9,32.15,84119.36,9,814.82,0,1,0,1,1,2017,10,29,1,57,35,0
28,1,1,1,0,3,0,2,22,319.25,17867.57,29,202.35,1,0,1,4,0,2016,12,29,19,10,21,1
13,0,0,1,0,0,1,0,3,70.13,41282.72,5,705.13,0,1,0,1,0,2016,4,28,1,24,1,1
26,1,1,3,0,3,1,2,9,87.91,13258.44,25,787.86,0,1,1,2,0,2016,8,31,21,19,30,0
49,1,0,0,1,3,2,2,1,32.69,46670.04,18,655.25,1,0,0,1,0,2016,9,9,8,44,39,1
41,0,1,2,1,1,0,2,5,1232.16,11181.86,29,606.75,1,1,1,3,0,2016,12,22,5,11,51,1
25,1,1,4,1,1,1,2,10,141.37,18309.24,7,532.42,1,0,1,0,1,2015,12,5,3,20,37,0
58,1,2,5,1,3,2,0,21,189.47,9646.35,26,620.66,1,0,0,1,0,2015,12,9,18,26,42,1
62,0,1,5,1,0,0,2,13,599.53,9619.32,9,1040.85,0,1,1,2,0,2015,3,31,17,34,15,1
26,0,1,1,0,0,2,0,5,32.95,31114.53,5,692.43,0,1,1,0,0,2016,10,26,10,19,23,0
42,1,0,4,0,3,1,1,17,311.56,46805.35,7,708.28,0,1,0,1,2,2015,6,6,16,56,52,0
19,1,1,2,0,0,3,2,18,82.12,40419.86,15,288.97,0,1,1,2,0,2015,11,3,3,30,39,1
43,0,0,0,0,0,1,0,21,33.19,34883.68,10,668.62,1,0,0,1,0,2016,12,5,14,47,34,1
19,1,1,2,0,3,1,2,10,87.29,34735.16,14,678.67,1,0,1,2,0,2015,3,21,12,19,37,1
28,0,2,3,0,0,1,2,23,30.59,43277.61,23,757.07,0,1,0,1,0,2017,7,31,16,22,40,0
49,1,0,3,1,1,0,2,15,558.19,29501.49,10,734.93,1,1,1,4,1,2017,8,21,7,39,15,0
62,1,1,3,0,1,1,1,13,304.5,46159.63,11,742.79,0,1,0,1,0,2015,10,6,3,43,16,0
48,1,1,2,0,1,0,2,2,1293.62,32679.77,19,656.91,0,1,0,1,0,2016,7,17,12,24,48,1
17,0,0,2,0,0,2,0,13,333.73,28557.59,29,660.72,1,1,1,3,0,2015,3,22,1,27,39,1
59,0,0,5,1,0,2,2,14,76.59,32963.96,15,371.6,1,0,1,4,0,2016,6,13,16,1,16,0
14,1,0,2,1,3,1,2,13,99.38,33122.97,26,506.25,1,0,1,3,2,2016,1,23,14,17,4,1
56,1,3,5,1,3,2,1,13,163.7,69719.51,7,733.55,0,1,0,1,1,2017,10,30,12,24,52,0
21,1,0,1,1,1,2,1,6,1900.12,4969.59,14,394.45,1,0,1,2,0,2016,1,8,16,17,56,0
43,0,0,4,0,1,1,2,11,61.8,47267.18,27,711.24,1,0,0,1,0,2016,6,25,17,13,24,0
19,0,0,0,1,0,1,2,6,1525.61,23008.9,7,545.56,0,1,0,1,0,2016,1,15,2,8,14,1
24,1,3,0,1,0,2,2,22,82.44,41339.25,13,634.32,0,1,0,1,0,2015,1,13,11,58,17,1
15,0,1,2,0,3,2,1,9,696.64,17479.31,15,669.99,1,0,1,3,0,2015,2,18,4,38,9,1
33,1,1,3,1,1,3,1,9,169.97,13799.1,6,814.4,0,1,1,2,1,2015,9,8,5,5,2,0
61,0,1,2,1,0,1,0,13,65.68,37358.04,14,560.92,1,0,0,1,0,2016,4,1,18,46,44,1
17,1,0,1,1,0,1,1,19,93.43,38490.86,12,0.0,0,1,0,1,0,2015,10,28,10,3,43,0
62,1,3,0,1,0,3,1,21,251.07,30397.62,23,606.85,0,1,1,4,0,2015,5,22,19,44,19,1
60,1,0,2,1,3,2,1,5,831.1,9541.71,10,675.27,1,1,1,2,2,2017,9,6,14,23,13,1
45,1,1,5,0,0,2,1,8,146.67,88310.14,9,778.04,0,1,0,1,1,2016,7,26,10,48,55,0
19,0,1,0,0,0,2,2,11,103.62,3561.94,27,666.64,1,0,1,0,0,2016,9,26,3,55,56,1
53,1,0,2,1,3,2,0,10,251.71,15384.0,8,502.49,0,1,0,1,0,2016,9,8,0,29,57,1
43,0,1,0,0,1,2,2,13,473.47,30917.11,23,668.92,1,1,0,1,0,2015,2,10,21,53,7,1
61,0,3,5,0,0,2,1,5,133.08,4819.07,14,756.98,1,0,0,1,0,2016,11,13,5,49,51,0
48,1,0,0,0,3,2,0,14,230.04,19070.42,14,893.04,1,0,0,1,0,2015,4,24,12,15,1,1
16,1,0,1,0,0,1,2,18,31.12,8462.74,21,665.31,1,0,0,1,0,2016,4,7,16,36,2,1
12,0,1,3,0,3,1,1,1,207.62,9546.42,21,798.11,0,1,1,0,2,2015,10,3,15,34,38,0
39,0,1,2,0,1,2,1,13,184.22,11152.72,15,520.63,1,0,1,0,0,2017,5,23,10,36,31,1
62,0,0,2,0,3,0,0,14,355.27,14586.63,13,680.66,1,0,0,1,2,2016,6,23,18,5,34,1
45,1,1,3,0,0,1,2,1,729.65,41720.59,17,792.8,0,1,0,1,1,2015,9,27,20,50,37,0
44,1,1,0,1,3,2,1,14,917.36,12444.54,28,1204.25,0,1,0,1,2,2017,3,24,10,33,52,1
27,1,1,2,0,1,0,1,11,1380.08,45939.55,16,96.08,1,0,1,0,0,2015,1,2,5,44,16,1
12,0,1,1,1,3,2,1,12,606.36,17989.22,13,717.43,1,0,0,1,0,2017,12,12,4,25,56,0
17,0,0,2,0,1,3,0,9,34.6,36528.65,22,515.92,1,0,1,4,2,2016,12,5,13,6,54,1
36,0,2,0,1,0,2,1,15,180.31,21396.58,9,718.1,0,1,0,1,0,2017,9,23,22,1,33,1
23,0,3,3,0,1,1,2,20,68.22,23459.78,7,785.31,0,1,1,2,0,2016,5,27,20,13,28,0
58,0,1,4,1,0,2,0,22,148.91,34672.62,8,298.59,1,0,0,1,0,2015,12,9,3,16,33,0
21,0,3,1,0,0,2,0,5,181.55,36373.25,22,167.9,0,1,1,4,0,2015,8,16,13,31,44,1
45,1,1,1,1,1,3,2,12,152.13,29981.44,15,731.0,1,0,1,3,2,2017,2,19,3,54,54,0
46,0,0,0,0,0,2,2,8,331.35,14541.42,22,601.86,0,1,1,2,0,2016,5,15,20,26,0,1
55,1,0,1,1,0,1,1,4,31.78,47695.23,18,753.8,0,1,1,4,0,2015,9,27,5,34,9,0
26,1,1,2,1,1,0,2,5,578.04,13305.31,20,520.66,0,1,1,4,0,2017,5,7,4,17,6,1
15,1,3,5,0,3,1,0,16,227.78,21027.99,6,718.41,1,0,1,4,0,2016,11,27,10,14,34,0
56,0,0,2,0,1,1,0,25,32.22,30426.48,26,707.06,1,0,0,1,0,2015,3,17,1,0,25,1
31,0,0,4,1,0,2,1,5,104.79,76948.36,15,732.5,0,1,1,0,1,2017,6,17,11,48,46,0
61,0,2,1,0,1,1,2,2,590.42,30235.99,18,798.97,0,1,1,4,0,2017,12,22,7,28,34,0
52,0,1,2,1,0,2,0,5,30.09,19312.11,13,617.99,1,0,1,3,0,2015,12,29,2,44,22,1
26,1,1,1,1,1,2,1,19,33.03,9998.23,17,640.74,1,0,1,4,2,2016,8,2,20,43,56,1
52,1,0,3,0,1,1,1,4,50.63,68913.92,7,1157.93,0,1,1,2,1,2017,4,14,18,52,53,0
12,1,0,3,1,0,1,1,10,1444.47,31548.43,28,0.0,0,1,0,1,0,2017,3,15,17,11,53,0
63,1,0,1,1,3,1,1,9,194.35,48092.46,19,715.65,0,1,0,1,0,2015,8,1,17,32,40,1
21,0,3,5,0,0,1,0,15,936.71,19307.57,21,612.05,1,0,0,1,0,2017,11,16,1,33,0,1
44,1,1,2,0,0,2,2,15,70.54,39128.64,10,650.9,0,1,1,3,0,2015,4,21,19,57,13,1
39,1,0,1,1,3,1,2,10,251.62,28400.56,23,791.27,0,1,1,3,0,2015,10,20,8,9,11,0
28,1,3,5,1,3,1,1,14,250.42,48742.93,27,610.75,1,0,0,1,0,2017,10,24,19,40,51,1
19,0,2,1,0,3,1,0,8,849.41,9222.8,18,246.16,1,1,0,1,0,2015,3,1,3,57,47,1
60,1,0,4,0,3,1,0,9,233.38,20939.19,14,0.0,0,1,0,1,1,2015,6,17,0,3,56,0
38,0,2,2,0,3,1,1,10,44.5,48625.95,12,125.05,1,0,1,2,0,2016,3,6,12,23,51,1
28,0,0,0,1,1,1,1,10,197.96,28903.68,29,632.19,1,0,1,4,2,2015,3,27,8,5,58,1
59,1,0,4,1,1,1,1,17,253.68,22818.6,3,339.79,1,0,1,0,1,2017,11,26,4,23,3,0
27,0,1,2,1,3,3,2,14,507.22,3900.1,17,651.82,1,0,1,4,0,2016,7,19,6,15,39,1
53,0,0,3,1,1,0,0,9,603.24,40187.74,11,705.78,0,1,0,1,0,2015,1,24,17,37,37,0
38,0,1,5,1,2,1,2,13,32.85,15076.83,5,740.03,1,0,0,1,0,2017,9,29,10,39,26,0
35,1,2,3,1,0,2,2,11,173.68,43678.48,4,0.0,0,1,0,1,1,2017,3,6,13,3,38,0
17,0,0,0,1,0,0,2,13,809.76,6358.24,16,615.88,1,0,1,2,0,2015,12,18,21,51,33,1
37,1,0,2,1,1,0,2,19,262.92,35537.56,18,668.39,0,1,0,1,0,2017,11,24,10,56,59,1
22,1,3,2,0,3,2,1,11,65.22,17233.67,6,552.68,0,1,0,1,0,2016,11,2,6,58,26,1
26,1,1,1,1,3,0,1,12,523.07,12254.95,15,642.53,0,1,1,4,0,2016,2,27,5,25,53,1
30,0,2,1,1,3,1,1,16,1910.44,51213.42,9,132.43,1,0,0,1,1,2017,10,31,16,39,33,0
49,1,1,1,0,1,3,1,14,128.85,46066.75,26,668.0,0,1,0,1,0,2016,5,20,11,41,8,0
30,0,0,4,1,0,2,2,4,828.54,19497.76,9,718.72,1,0,0,1,1,2016,9,26,15,42,56,0
31,0,0,0,0,3,2,0,10,460.01,29642.5,9,701.42,1,0,0,1,0,2017,1,31,17,43,26,1
51,0,0,0,0,1,1,1,15,333.07,30487.64,8,0.0,1,1,0,1,2,2015,6,12,9,7,15,1
11,0,1,0,1,1,2,0,16,399.65,41858.41,20,551.76,0,1,0,1,0,2016,8,6,16,4,26,1
22,1,2,1,0,0,1,0,13,179.84,10637.16,8,798.48,1,0,0,1,2,2015,11,7,13,19,34,0
24,0,1,5,1,1,2,2,19,286.73,17916.18,9,708.73,1,1,0,1,0,2015,10,30,12,46,15,0
18,0,2,2,1,3,1,1,13,576.14,1853.04,21,682.07,0,1,1,4,0,2017,2,20,6,23,35,1
16,0,1,1,1,0,2,1,12,509.2,34925.98,19,679.79,1,0,0,1,0,2015,9,14,18,46,3,1
20,0,1,3,0,3,0,2,13,428.77,44710.75,22,743.87,0,1,1,4,0,2016,9,17,16,40,51,0
33,1,3,1,1,1,1,0,8,175.13,35049.6,44,700.63,1,0,0,1,0,2017,2,26,7,59,16,0
32,1,0,5,0,1,2,0,7,31.11,48971.76,8,791.6,0,1,0,1,0,2017,8,21,16,52,46,0
12,0,2,1,0,1,0,2,17,377.18,58001.2,4,812.74,1,0,1,4,1,2016,10,27,7,19,26,0
61,0,2,4,1,0,3,1,15,834.89,28764.0,11,723.91,1,1,1,4,1,2016,4,27,11,29,5,0
38,1,0,1,0,0,1,2,9,157.07,38805.24,23,676.98,1,0,1,3,0,2015,10,21,14,37,34,1
42,0,3,3,1,1,2,0,17,457.61,36526.09,19,711.83,0,1,0,1,0,2016,3,18,21,34,14,0
18,0,3,3,0,0,1,0,11,357.03,11748.54,19,832.95,1,1,1,2,1,2017,2,15,14,51,24,0
39,0,1,1,1,3,2,2,17,31.06,11844.07,17,1165.75,0,1,0,1,0,2016,6,13,9,14,11,0
28,0,0,5,0,3,1,2,22,32.19,39207.06,10,773.61,0,1,0,1,1,2017,9,17,6,58,38,0
60,0,1,2,1,0,1,0,18,311.04,21506.48,10,1016.04,1,0,1,3,0,2016,10,23,8,52,35,1
10,1,0,1,1,0,2,1,15,329.89,38263.28,9,927.55,0,1,1,3,0,2016,7,31,15,50,54,1
41,1,2,3,1,3,3,2,9,1204.69,77578.36,2,772.53,0,1,0,1,1,2015,11,1,11,6,54,0
37,1,0,5,1,1,0,0,16,38.29,38978.82,15,1066.63,0,1,1,4,0,2016,6,5,11,44,16,1
54,1,0,3,0,1,1,1,6,151.1,24478.8,4,752.97,1,0,0,1,1,2016,8,13,21,24,5,0
44,0,1,5,0,0,1,0,11,30.19,41589.01,13,743.71,1,0,0,1,0,2016,11,29,4,7,26,0
48,0,1,5,1,0,1,2,6,63.23,36274.36,47,745.64,0,1,1,3,0,2015,5,21,0,30,0,0
48,0,1,3,0,1,2,0,9,181.93,2133.36,26,700.77,0,1,0,1,0,2017,12,27,11,14,38,0
29,1,1,0,1,1,1,0,3,32.09,27533.24,22,0.0,1,0,1,2,0,2016,1,19,22,42,4,1
44,0,3,3,1,0,3,0,12,198.65,60977.05,10,784.11,0,1,1,4,1,2016,8,25,22,37,11,0
41,1,0,2,0,0,1,0,11,54.29,1126.67,12,515.47,0,1,0,1,0,2016,10,24,9,44,59,1
23,0,1,1,0,1,3,2,19,132.42,16690.76,19,614.87,1,0,0,1,0,2016,4,22,19,54,30,1
39,0,0,3,1,1,1,2,19,1011.45,38754.16,8,797.98,1,0,0,1,2,2017,5,23,17,17,20,0
44,0,0,3,1,3,0,1,9,800.67,24071.31,21,742.61,1,0,1,4,0,2017,3,8,14,42,2,0
57,1,1,2,1,1,1,1,6,65.09,18296.17,14,618.22,1,0,1,0,0,2016,2,12,9,36,45,1
45,1,1,2,1,3,0,0,17,274.66,18102.81,11,556.53,1,0,0,1,0,2015,5,8,18,22,56,1
14,0,1,1,1,0,0,0,7,687.42,6656.6,16,742.59,1,1,0,1,1,2017,12,3,9,45,12,0
52,1,1,4,1,0,2,2,12,70.11,9681.92,18,1131.47,0,1,1,3,0,2017,6,14,15,40,41,0
30,1,0,1,1,3,2,0,21,150.35,46797.53,18,1254.26,0,1,1,2,2,2015,11,6,21,53,14,0
38,1,1,3,1,3,2,0,13,661.57,20731.11,16,776.51,1,1,1,4,2,2017,6,4,7,29,54,0
14,1,0,0,0,1,0,1,13,562.85,39319.16,10,545.49,1,0,0,1,0,2016,6,6,14,43,35,1
17,0,3,5,1,3,3,0,19,320.83,7681.49,11,654.39,1,1,0,1,0,2015,10,24,2,18,24,1
19,1,0,0,0,3,2,1,14,77.55,12320.55,13,569.33,1,0,1,3,2,2017,5,23,11,17,46,1
20,0,2,2,0,3,2,1,4,112.39,1360.67,28,652.61,0,1,1,2,0,2016,7,30,9,14,48,1
30,0,2,0,1,3,2,0,13,74.07,14833.62,17,625.74,0,1,0,1,2,2016,1,4,17,29,51,1
18,1,1,3,0,1,0,1,9,499.03,60203.18,17,799.03,0,1,0,1,1,2017,11,17,14,35,21,0
50,0,0,3,1,1,3,2,13,186.95,83076.45,19,751.61,1,0,1,2,1,2015,7,31,17,8,1,0
63,1,3,3,1,3,2,1,11,191.03,42167.43,12,770.78,0,1,1,2,0,2015,1,15,18,46,33,0
49,1,1,0,1,3,1,2,7,153.39,41942.57,22,626.28,1,0,1,4,2,2017,12,23,7,59,34,1
35,0,2,1,1,1,3,0,21,122.96,43807.14,5,671.76,0,1,1,3,0,2017,11,29,16,21,34,1
12,0,0,5,1,0,1,2,13,33.23,7715.41,28,782.14,0,1,1,2,0,2016,5,16,13,55,14,0
14,1,0,0,1,3,2,0,19,91.18,19212.4,15,1464.95,0,1,0,1,0,2016,6,17,18,29,58,1
54,1,0,1,0,3,0,1,6,481.95,15011.23,6,846.41,1,1,1,0,1,2017,8,10,1,17,18,0
22,0,1,0,1,1,0,0,11,270.31,26021.61,14,585.95,0,1,0,1,0,2015,6,7,7,12,36,1
63,1,0,0,0,3,3,2,7,310.27,31813.66,23,570.31,1,0,1,4,0,2016,7,8,17,36,53,1
33,0,1,1,0,3,3,2,16,324.39,46906.27,5,1418.2,1,0,0,1,2,2016,2,2,23,50,12,0
22,0,0,2,1,1,1,2,9,859.94,44070.4,11,1218.7,1,0,0,1,2,2015,12,17,9,31,3,1
43,0,1,1,0,0,1,1,15,471.1,27017.7,6,755.35,0,1,0,1,0,2016,5,14,13,54,2,0
32,1,0,3,0,3,2,0,13,890.46,3785.86,29,770.26,1,0,0,1,2,2017,1,23,12,57,1,0
35,0,0,0,1,3,1,1,12,31.18,37927.88,20,516.77,1,0,1,4,0,2017,2,21,10,4,10,1
10,1,0,0,0,3,2,1,6,149.46,43967.18,29,642.31,0,1,0,1,0,2016,7,12,19,37,49,1
29,1,2,0,0,3,1,0,12,686.49,29538.51,16,626.93,1,1,1,2,0,2016,7,17,14,49,21,1
16,1,1,1,1,3,1,2,14,394.91,6537.84,26,0.0,1,0,0,1,0,2015,4,8,4,20,35,0
43,1,1,0,0,0,2,1,14,240.98,3117.16,28,686.59,0,1,0,1,0,2016,7,23,8,22,39,1
42,0,0,0,0,1,2,0,5,99.46,25880.81,20,696.38,0,1,0,1,0,2017,9,28,20,23,37,1
44,1,1,3,1,1,2,0,13,392.21,26601.69,22,784.94,0,1,1,3,0,2017,6,2,13,47,43,0
51,0,1,4,1,1,0,0,1,638.4,26019.89,16,768.09,1,0,1,2,1,2016,1,4,17,35,31,0
31,1,1,2,0,1,3,0,11,85.67,1154.36,15,687.4,0,1,1,0,0,2016,9,29,2,4,57,1
27,0,3,0,1,0,2,0,14,190.7,17545.88,23,637.74,0,1,0,1,0,2017,10,6,12,56,39,1
11,0,1,2,0,1,3,2,13,428.73,25593.67,23,660.81,1,1,0,1,0,2015,1,30,21,23,48,1
29,0,1,0,1,0,1,0,22,948.18,38783.51,7,563.73,1,1,0,1,0,2016,1,5,8,12,50,1
45,1,1,2,1,3,3,0,5,55.46,23391.11,9,625.68,0,1,1,2,0,2016,12,20,22,55,44,1
60,0,2,5,0,0,1,2,7,69.0,2133.14,20,791.92,0,1,0,1,0,2017,11,20,21,46,9,0
33,0,2,2,0,1,2,2,20,40.73,48092.63,19,1370.42,1,0,0,1,0,2017,1,28,23,43,52,1
53,1,2,5,1,1,0,0,13,656.1,18177.07,16,691.58,0,1,0,1,2,2016,12,11,7,39,0,1
48,1,0,5,1,0,2,2,11,517.93,17161.62,22,1134.6,1,1,1,2,2,2015,2,26,17,38,45,0
56,0,0,0,1,3,2,1,23,33.91,14124.25,9,697.23,0,1,1,0,0,2016,8,29,3,35,6,1
41,0,1,5,1,0,2,2,12,61.08,14452.89,28,632.94,1,0,1,0,0,2015,9,2,0,38,16,1
59,0,0,0,1,2,2,2,13,96.24,3423.67,13,702.57,0,1,1,2,2,2015,1,9,10,7,39,1
63,0,1,4,0,1,2,2,6,103.0,16508.25,9,734.75,0,1,0,1,0,2015,7,2,14,58,27,0
43,1,3,2,1,3,1,1,9,66.16,988.03,7,670.47,1,0,0,1,0,2017,8,2,3,17,21,1
50,1,1,5,0,3,0,0,20,353.65,4385.53,8,700.53,1,0,0,1,0,2015,6,8,16,55,53,0
64,0,2,4,1,3,3,1,22,32.82,42177.94,14,718.58,0,1,0,1,2,2017,9,16,12,23,8,0
50,1,1,0,0,3,2,0,10,169.29,41238.78,25,873.58,0,1,0,1,2,2016,7,19,7,18,5,1
63,1,2,5,0,1,2,0,12,215.69,61559.16,18,779.6,1,1,1,0,1,2016,11,25,6,3,18,0
49,1,1,3,1,0,1,1,21,539.59,14299.19,26,0.0,1,0,0,1,0,2016,2,7,18,17,39,0
43,1,3,1,0,3,2,2,3,271.89,49466.81,23,1197.24,1,0,0,1,0,2015,7,19,5,7,50,0
52,1,3,5,1,0,1,1,15,146.78,3094.97,7,903.46,1,0,1,3,0,2015,12,3,16,49,12,1
26,0,0,0,0,3,1,1,13,372.22,17643.89,8,562.19,0,1,1,2,0,2015,4,9,22,6,27,1
34,1,0,0,0,1,2,1,13,85.83,4555.55,13,931.06,1,0,1,3,0,2017,8,9,13,43,59,1
60,1,1,5,1,0,0,1,22,227.38,37328.16,27,0.0,1,1,0,1,0,2015,11,3,20,20,43,1
30,0,1,4,1,1,3,0,5,915.8,89747.6,14,829.08,1,1,0,1,1,2017,11,11,16,16,23,0
24,1,2,0,0,3,1,1,10,73.88,6525.45,18,1145.14,0,1,0,1,0,2015,4,30,10,36,38,1
15,0,3,5,0,1,2,1,9,30.21,33980.83,13,0.0,0,1,0,1,0,2017,10,19,12,15,21,0
51,1,0,1,0,1,3,2,13,33.65,5925.84,9,669.66,1,0,1,4,0,2016,12,14,2,58,27,1
52,0,2,0,1,1,3,1,10,329.67,36022.85,27,351.77,0,1,1,4,0,2017,7,26,7,52,33,1
64,0,1,1,0,0,2,1,14,981.82,38003.33,22,313.34,1,0,1,2,0,2015,8,31,19,55,42,1
57,1,1,1,1,1,1,1,19,329.11,32735.88,9,706.83,0,1,1,0,0,2016,1,29,4,6,24,1
28,1,0,3,0,1,1,2,16,260.18,20868.14,10,727.4,1,1,1,2,0,2017,7,28,10,56,11,0
52,1,1,0,1,3,2,0,17,206.79,8718.8,14,504.69,1,0,1,3,0,2016,11,20,20,36,47,1
63,0,0,4,1,1,1,2,22,294.43,69832.61,17,721.65,0,1,1,3,1,2015,4,6,12,34,37,0
20,1,1,5,0,1,0,2,17,483.78,48609.69,12,41.79,0,1,0,1,0,2016,12,31,9,2,10,1
51,1,1,3,1,3,2,0,17,412.14,63990.32,9,327.85,1,1,1,3,1,2015,12,18,7,2,19,0
46,0,2,2,0,3,2,1,15,244.89,47078.78,8,0.0,1,0,0,1,0,2016,9,19,23,39,6,1
37,0,0,2,0,1,0,0,11,331.96,49163.09,15,509.12,1,1,0,1,0,2016,10,20,11,56,55,1
43,1,1,4,0,3,3,2,18,76.5,49005.62,27,332.61,1,0,1,0,0,2015,9,1,16,48,35,0
64,1,1,5,0,0,2,1,14,130.36,49250.95,27,786.36,0,1,1,2,2,2017,8,20,19,12,43,0
30,0,1,2,0,2,1,2,11,101.21,36199.38,11,550.75,0,1,0,1,0,2015,8,8,13,1,8,1
42,1,0,0,1,1,2,2,9,52.99,3300.22,6,620.57,0,1,0,1,0,2016,9,9,8,43,40,1
24,0,1,4,1,0,1,2,16,33.57,3568.32,7,1005.98,1,0,1,0,0,2015,7,28,13,44,8,0
12,1,1,4,1,0,1,1,13,32.27,53633.13,2,716.35,1,0,1,0,1,2015,11,23,4,19,27,0
41,1,0,4,1,0,0,1,3,669.46,23159.95,17,748.21,1,0,0,1,0,2016,2,4,3,41,54,0
40,0,3,1,1,1,1,1,9,193.99,35757.53,17,1077.04,0,1,1,3,2,2017,6,28,2,11,49,0
32,0,3,4,1,3,1,0,13,836.88,72457.26,14,797.37,1,1,0,1,1,2015,12,28,20,29,10,0
64,1,0,1,1,1,2,2,13,30.07,8139.15,8,638.64,0,1,0,1,0,2017,12,12,16,16,10,1
49,0,1,1,1,3,1,1,14,147.17,85520.94,7,754.39,0,1,1,3,1,2016,4,14,13,28,23,0
31,1,1,2,1,3,1,0,2,423.19,13097.86,23,635.88,1,0,0,1,2,2017,10,19,11,0,49,1
42,1,3,0,1,3,2,0,11,118.62,20469.53,16,1220.95,0,1,0,1,0,2015,6,11,20,7,53,1
29,1,3,0,1,1,2,0,13,794.35,43763.06,25,500.26,0,1,1,2,0,2016,2,28,0,3,27,1
43,0,2,2,1,1,1,0,23,181.31,2896.99,20,670.87,0,1,0,1,0,2017,1,11,20,44,15,1
38,1,1,2,1,0,2,2,22,240.36,18934.65,12,0.0,1,0,1,4,0,2015,11,3,4,55,9,1
18,1,0,3,1,0,2,2,8,397.9,29077.06,10,769.03,0,1,1,3,0,2017,12,27,7,26,26,0
34,1,3,1,1,1,2,0,13,170.69,78351.59,19,757.32,1,0,1,0,1,2017,7,25,6,28,45,0
